Red Checkpoint;Blue Checkpoint;Game Moves;Winner
9;6;C4 C4 J10 K11 G7 H5 F6 G4 E5 F3 D4 E2 J3 J2 C3 D1 B2 C4 A5 B4 A4 B6 B5 C5 D5 B3 A3 A6 C6 J4 D6 E8 F9 F7 G6 G8 F8 E11 G10 G9 F10 H7 F11 E10 H1 G3 C1 C2 B1 C10 G1 F2 E6 D7 E7 D8 G11 H9 A8 B9 A9 A10 H4 G5 F5 I4 I3 I2 H3 H2 B7 C7 B8 C8 B10 C9 B11 K6 I7 I6 K5 K3;Blue
12;6;C8 C8 C4 D8 F7 F6 G6 G5 I4 I3 H4 G4 J3 J2 D7 E7 C9 C8 A9 B7 E6 E8 F8 K2 D6 E10 G9 F11 H10 F4 D5 D4 C5 D3 C3 D1 B2 E4 D2 E1 E2 F1 F2 G1 G2 H1 I2 I1 H2 J1 K1 A3 B3 C2 B4 B1 C1 A2 A1 A4 F9 E9 G10 G11 H11 G8 H7 H8 I7 I8 H9 J7 G7 K7 F5 E5 B5 D10 J9 A8 B8 C7;Blue
12;6;D3 D3 J10 K11 I10 I5 G6 H4 F5 F4 G4 H2 G3 G2 F3 F2 H3 I2 J2 I3 E3 E2 C3 D3 B5 C5 B6 C6 B7 C7 B8 C8 B9 C9 B10 C10 B11 B3 D2 D1 E1 C2 D4 B4 A5 A4 D5 D6 E5 E6 E4 H7 F8 E11 D9 D10 E9 E10 F9 F10 G9 G10 H9 H10 I9 I8 H8 I7 D8 D7 E7 K6 J7 J6 K5 K7 J8 I6 J5 K4 J4 I4;Blue
14;6;J10 J10 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I11 I10 H10 G11 J9 H9 I8 H8 I7 H7 I6 H6 I5 J2 H5 H3 F4 F3 G3 G4 F5 G5 G6 E6 E5 E4 H1 H2 G2 D6 F11 E11 G1 J8 K7 K8 J7 B7 F7 D5 D11 D10 C9 C10 D9 A10 B1 A6 J11 C7 H4 I3 I4 K2 A7 A8 B8 C8 B6 C6 C5 B5 C4 K10;Blue
15;6;F11 F11 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 I5 I4 J4 K1 I2 J2 I3 J3 K3 H10 I10 I1 J1 H5 H4 G4 I11 H1 J11 F2 D4 D3 E3 E2 A5 C3 B3 C5 B6 C6 B7 C1 A2 C7 B8 C8 C9 D8 C10 B11 B1 A10 E5 D6 D7 E6 F4 G3 F3 G2 B2 D10;Blue
8;7;G8 G8 E7 F5 G5 F6 G6 F8 D9 H3 K2 G4 I4 K1 I2 I3 J2 J3 K3 J4 K4 J5 K5 J7 J6 I7 I6 H6 H5 C11 B10 D6 A7 C8 A9 A8 B8 B7 C7 C6 B6 C5 B5 C3 C4 D3 D4 E3 E4 F3 F4 G3 H4 A6 D7 E6 F7 G7 E8 E9 D10 D11 E10 E11 F10 F11 G10 G11 H10 H11 J10 I10 J9 I9 J8 I8 I11 I5 I1 K8 K7 K6;Blue
8;7;H9 H9 G9 E4 G5 G7 F7 F8 D9 E8 D8 E7 D7 E6 D6 E5 D4 D5 B6 C6 B7 C5 B5 B4 C4 E1 C7 E3 C3 C2 D2 D1 E2 F1 F2 G1 G2 H1 I2 H2 H3 G3 G4 F4 I1 F6 G6 H7 A5 A4 F5 I7 K6 J8 J7 I6 J5 I5 J4 I4 J3 I3 J2 K7 H8 G8 G10 H9 G11 K8 I9 A7 B8 C8 B9 C9 B10 B11 A11 A3 B3 B2;Blue
11;7;E9 E9 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 J7 F9 H7 I9 K8 J10 G10 H8 I7 J9 A11 A10 C9 C10 D9 D10 G9 I8 C8 D8 D7 D6 E6 E5 G4 G3 F4 F3 E4 E3 C4 D4 C5 D5 B7 C7 B8 C6 B6 D2 B3 C1 A2 B4 C3 C2 B2 A5 B5 A4 B1 F7 G6 H6 H5 I6 K5 K4 J5 J4 I4 J6 K6 K3 J3 K10;Blue
11;7;G10 G10 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 I5 J2 H5 H3 G4 G3 E4 E3 F3 F4 E5 F5 E6 G1 G2 H1 H2 I1 F2 F1 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 B11 I10 I11 J11 A10 D1 G6 F7 G5 H4 I3 E11 D11 F11 J3 K3 K2;Blue
12;7;D3 D3 J10 K11 I10 I5 G6 H4 F5 F4 G4 H2 G3 G2 F3 F2 H3 I2 J2 I3 E3 E2 C3 D3 B5 C5 B6 C6 B7 C7 B8 C8 B9 C9 B10 C10 B11 B3 D2 D1 E1 C2 D4 B4 A5 A4 D5 D6 E5 E6 E4 H7 F8 E11 D9 D10 E9 E10 F9 F10 G9 G10 H9 H10 I9 I8 H8 I7 D8 D7 E7 K6 J7 J6 K5 K7 J8 I6 J5 K4 J4 I4;Blue
15;7;F11 F11 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 I5 I4 J4 K1 I2 J2 I3 J3 K3 H10 I10 I1 J1 H5 H4 G4 I11 H1 J11 F2 D4 D3 E3 E2 A5 C3 B3 C5 B6 C6 B7 C1 A2 C7 B8 C8 C9 D8 C10 B11 B1 A10 E5 D6 D7 E6 F4 G3 F3 G2 B2 D10;Blue
8;2;J6 J6 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 G9 D10 D11 C10 B11 I7 H9 J8 I10 K9 J11 K11 A10 J10 I11 K10 H7 I6 H6 I5 H5 I3 I4 J4 I9 J9 I8 J7 H8 H1 K8 K7 G6 F7 F5 E6 G5 H11 H10 F1 E3 C4 D5 D6 C6 A7 B8 D7 C7 C8 A8 J5 K6 B1 B7 I1 A9 H4 I2 H3;Red
8;4;G8 G8 E7 F5 G5 F6 G6 H3 K2 G4 I4 K1 I2 I3 J2 J3 K3 J4 K4 J5 K5 J6 K6 J7 K7 J8 K8 J10 J9 I10 I9 H10 H9 G10 F9 E11 D10 E9 E10 F8 G9 F10 D11 E8 D8 D9 B10 C9 B9 C8 B8 C7 B7 C5 C6 D5 D6 E5 E6 H8 E4 F3 E3 F1 F2 G1 D2 F4 F7 G7 H6 I6 I5 H5 H4 A6 D7 B5 G2 H1 H2 I1 J1;Red
8;6;A10 A10 C4 C2 D2 C5 D5 C7 E6 D8 F7 F8 E8 D10 E9 E10 F10 F9 D9 C10 B10 C9 A8 B9 H7 G9 I8 H10 J9 I11 K10 H8 I7 G6 G7 F6 E7 E2 E3 F2 D3 D4 E4 F3 F4 G3 G4 H3 H4 I3 I4 J3 D1 C3 B11 A4 F5 B4 F1 K3 F11 J4 H5 G5 H6 K2 G8 H9 J10 J11 K11 A5 B5 A6 B6 C6 B7 D6 E5 G1 E1 K6 I9;Red
8;6;C6 C6 G7 I10 F9 H4 E5 E6 F5 F6 H5 G5 I4 J2 I3 I2 H3 H2 G3 G2 E3 F1 D2 E4 C5 D6 B7 C8 A9 B10 C7 D7 A10 A11 E7 D8 E8 J3 K3 K2 D9 B9 C10 C9 F7 G6 H6 G4 F4 A8 E9 J4 K4 G1 D3 K10 E11 E1 D1 C11 B11 D11 D10 E10 F10 F11 C1 B3 E2 F2 A1 H8 G8 G9 B1 B2 A2 A4 B4 C3 C4 D4 D5;Red
8;7;K8 K8 D8 E4 D4 D5 G5 H3 I3 H4 I4 H5 I5 H6 I6 H8 H7 G8 G7 F8 F7 E8 E7 D9 C9 B11 C10 C11 D10 D11 E10 E11 F10 F11 G10 G11 I10 H10 A11 B10 A10 B9 A9 B8 A8 B7 A7 B5 B6 C5 C6 D6 C7 D7 C8 I9 K7 J9 K9 K8 J8 I8 J7 I7 J6 A6 I11 J10 K10 K11 J11 E1 E5 E6 F6 F5 G4 G3 J1 A4 F4 F3 I2;Red
9;0;I1 I1 G7 H4 E5 F6 D7 D8 E7 E8 F7 F8 G8 F10 H9 G11 I10 H10 I9 E4 F4 G2 F3 F2 H3 I2 J2 I3 J3 I5 K4 J6 E3 E2 C3 D1 B2 D4 C5 C4 A5 B4 A4 B5 A6 B6 A7 B8 B7 C6 C7 D6 E6 F5 G4 G5 I4 H5 J5 I6 J4 K5 A3 A8 C8 C9 A10 B10 A11 B9 G10 F11 H11 G6 H6 H7 H8 I7 F9 E10 E9 D10 C1;Red
9;0;K8 K8 D8 E4 D4 D5 G5 F7 E6 H3 F4 G2 F3 F2 E3 E2 C3 D1 B2 D3 C4 C5 A6 B5 A5 B7 B6 C6 I3 I2 J2 H4 I4 H5 I5 H6 I6 H8 H7 G8 G7 F8 E8 E7 D7 F6 F5 D6 E5 C7 I1 J7 D10 A7 E9 I7 C11 K6 G4 G3 J1 G6 G9 J6 K5 K7 F11 F10 F9 E10 G10 A9 H1 A4 B3 A8 J4 K11 H10 H9 G11 F1 B1;Red
9;1;F10 F10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H8 J7 I6 K5 J4 G4 G3 E4 E3 F3 G1 G2 H1 F2 F1 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 B11 D10 D11 H9 I7 A11 A10 F11 H10 I10 I11 J11 J9 K9 K8 J8 I8 I5 J5 K4 K3 H4 I3 I4 J3 D1;Red
9;2;C10 C10 D5 D8 F7 F6 E7 E6 C7 D7 B9 B10 C9 C10 D9 D10 E9 E10 G9 F9 G8 F8 H6 H5 I5 I4 J4 K3 K2 A10 E8 C8 B8 A9 F5 G5 K1 K4 J5 A7 C6 B7 D6 E5 E4 F1 G3 H1 G1 F2 G2 F3 F4 E3 D4 D3 H2 I1 I2 J1 J2 B11 F11 C3 B2 B5 F10 C4 G10 B4 I3 H3 G4 H4 H7 A5 C5 A4 B3 C2 C1 G7 G6;Red
9;2;F10 F10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 J4 K1 I2 I3 J2 J3 K3 J1 I1 H2 F7 G2 F11 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 H5 F3 E4 F4 D6 E6 D7 E7 D8 D9 C9 C10 H10 G11 I10 I11 J11 C2 G4 G3 E5 A3 B3 A2 H4 I4 I5;Red
9;3;H5 H5 F6 G8 F8 E10 F9 F10 G9 G10 I9 H9 I8 H8 I7 H7 I6 H6 I5 I4 J4 K2 J3 J2 I3 I2 H3 H2 G3 G2 E3 F3 E4 F4 E5 F5 E6 F7 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 C5 B5 C3 C4 D3 D4 F1 E2 E1 D2 D1 B2 C2 A4 B4 A5 B3 A3 C10 B11 C11 G1 F2 G5 G4 H4 G6 H5 J10 I10 H11 I11 H10 B1;Red
9;4;F9 F9 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 J7 H7 J6 I9 K8 J10 G10 I8 A11 A10 C10 B11 D10 D11 G9 H8 I7 J9 K9 K10 F11 F10 F9 H9 G11 K6 G4 H1 F3 F2 I3 J1 I1 I2 H2 G3 H3 F4 E4 E5 C6 D5 C5 D7 C8 C7 A8 B8 A9 D6 B7 A7 B6 D3 B4 C2 A3 B1 D4 E3 C4 C3 B3 B2 A2 A1 H5 H4 I4 G5 G6;Red
9;4;G9 G9 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 C10 B11 I8 H8 J6 H10 J9 I11 K10 H7 I6 H6 I5 J2 H5 G4 I3 I2 H3 H2 G3 G2 E3 F3 E4 F4 E5 F5 E6 F7 G6 D4 F2 F1 G1 E2 D3 D2 C3 C2 B1 B3 A4 B4 A5 B5 A6 B6 A7 B8 B7 D6 C6 C7 D5 C5 D7 C8 D8 A8 G9 G10 H9 I9 J8 J10 K9 J11 K11;Red
9;5;I7 I7 F6 E8 B9 B10 G7 F9 H8 G10 I9 H11 J10 J11 I11 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E3 E2 C3 D3 C4 D4 C5 D5 C6 D7 C8 C7 A8 B7 D6 E6 F5 G6 F7 F8 G8 C2 A3 B1 D2 D1 E1 I5 K4 J6 E7 D8 C9 B3 A4 B2 A2 A1 G1 H5 H4 G5 H3 H2 I3 I2 B11 C10 D9 D10 E9 E10 H10 G11 I10 I8 H9;Red
9;5;I8 I8 F6 E8 B9 B10 G7 F9 H8 G10 I9 H11 J10 J11 I11 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E3 E2 C3 D3 C4 D4 C5 D5 C6 D7 C8 C7 A8 B7 D6 E6 F5 G6 F7 F8 G8 C2 A3 B1 D2 D1 E1 I5 K4 J6 H4 H3 G5 H5 I4 J4 K3 J5 K5 K6 J7 I7 I8 A6 B6 B4 A5 A4 B3 B2 A2 A1 F11 F10 G9 H10 I10;Red
9;6;C11 C11 G7 H4 E5 E6 F5 F6 H5 G5 I4 I3 K2 J3 C7 B10 D8 D9 E8 E9 F8 F9 H8 H9 G9 G8 H7 F11 F10 E11 E10 D11 D10 C11 G10 G11 H10 H11 J10 I10 J9 I9 J8 I8 J7 I7 J6 I6 J5 I5 J4 I11 J11 G3 E4 E3 F3 G1 F2 F1 G2 H1 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 D7 E7 D1 C9 C8 A10 F7 G6 H6;Red
9;6;D10 D10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H5 H6 G6 F7 G4 I4 I5 K4 K3 J3 A11 C10 B11 H10 G11 I10 I11 J11 E5 K1 J5 K5 J6 K6 J7 K7 J8 K8 J9 K9 D7 C7 C8 B8 C9 D8 E7 E6 D6 C6 D5 C5 D3 B4 C2 A3 B1 D4 E3 E4 F3 F4 G3 H4;Red
9;6;H5 H5 F6 G8 F8 E10 F9 F10 G9 G10 I9 H9 I8 H8 I7 H7 I6 H6 I5 I4 J4 K2 J3 J2 I3 I2 H3 H2 G3 G2 E3 F3 E4 F4 E5 F5 E6 F7 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 C5 B5 C3 C4 D3 D4 F1 E2 E1 D2 D1 B2 C2 A4 B4 A5 B3 A3 C10 B11 C11 G1 F2 G5 G4 H4 G6 H5 J10 I10 H11 I11 H10 B1;Red
9;6;H9 H9 D8 E4 D4 D5 G5 F7 E6 H3 F4 G2 F3 F2 E3 E2 C3 D3 C4 D1 B2 C5 A6 B5 A5 B7 B6 C6 I3 I2 J2 H4 I4 H5 I5 H6 I6 H7 I7 H8 J8 I10 K9 J11 H9 G11 F10 J7 K7 K6 J6 G4 F5 F6 E7 E8 D9 C11 B10 E5 D6 C7 D7 A7 F8 F9 E9 G8 E10 K11 D2 E1 C2 F11 E11 G10 G9 A4 B3 B4 F1 G1 C1;Red
9;7;D10 D10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H5 H6 G6 F7 G4 I4 I5 K4 K3 J3 A11 C10 B11 H10 G11 I10 I11 J11 E5 K1 J5 K5 J6 K6 J7 K7 J8 K8 J9 K9 D7 C7 C8 B8 C9 D8 E7 E6 D6 C6 D5 C5 D3 B4 C2 A3 B1 D4 E3 E4 F3 F4 G3 H4;Red
9;7;H9 H9 D8 E4 D4 D5 G5 F7 E6 H3 F4 G2 F3 F2 E3 E2 C3 D3 C4 D1 B2 C5 A6 B5 A5 B7 B6 C6 I3 I2 J2 H4 I4 H5 I5 H6 I6 H7 I7 H8 J8 I10 K9 J11 H9 G11 F10 J7 K7 K6 J6 G4 F5 F6 E7 E8 D9 C11 B10 E5 D6 C7 D7 A7 F8 F9 E9 G8 E10 K11 D2 E1 C2 F11 E11 G10 G9 A4 B3 B4 F1 G1 C1;Red
10;0;I1 I1 G7 H4 E5 F6 D7 D8 E7 E8 F7 F8 G8 F10 H9 G11 I10 H10 I9 E4 F4 G2 F3 F2 H3 I2 J2 I3 J3 I5 K4 J6 E3 E2 C3 D1 B2 D4 C5 C4 A5 B4 A4 B5 A6 B6 A7 B8 B7 C6 C7 D6 E6 F5 G4 G5 I4 H5 J5 I6 J4 K5 A3 A8 C8 C9 A10 B10 A11 B9 G10 F11 H11 G6 H6 H7 H8 I7 F9 E10 E9 D10 C1;Red
10;1;C8 C8 C4 C3 D3 D6 F5 F6 E6 E7 C8 D7 C6 C7 A8 B8 A9 B11 B7 A11 B9 D10 C10 C11 F9 E11 G10 E8 D9 E9 G7 G6 I5 J2 H5 H6 I6 H7 I7 H8 I8 H10 H9 E3 D4 E1 D2 D1 E2 F1 F2 G1 C2 C1 A2 B2 G2 H1 I2 H2 I3 J1 I1 G3 G4 F4 E5 E4 D5 A3 B3 A4 B4 K2 H4 I4 G5 A6 B5 F7 G9 G8 G11;Red
10;1;C9 C9 J3 I10 H10 E4 C4 C3 B4 B3 D3 C5 F4 G2 F3 F2 E3 E1 E2 F1 D2 D1 C2 C1 A2 B2 G3 H2 H3 I2 J2 J1 K1 G5 F5 F6 E6 E7 C8 D7 C7 D6 C6 D5 A6 B6 A7 B7 A8 B8 A9 B9 A10 B10 A11 B5 A5 A4 H5 H4 I4 H6 G6 F7 G7 F8 G8 I5 J4 J5 I6 K4 G9 K3 H7 A3 H1 K5 I7 G11 F11 F10 G10;Red
10;2;E2 E2 J9 J11 K11 K10 I11 F6 D7 C10 B10 E5 D5 D6 B7 C7 H5 I2 J2 G7 I6 H8 J7 J3 I3 I9 J8 I10 J10 K9 A9 C6 B6 C5 A5 A4 B4 C3 C4 D3 E4 F3 E3 F2 D2 D4 F4 G3 G4 H3 H4 I4 I5 J4 H6 H7 I7 G6 G5 F5 I8 H9 F1 K8 G9 A7 B8 C8 B9 A6 G11 K6 J6 K7 G10 F10 F9 E10 E9 D10 F11 E6 J1;Red
10;2;E11 E11 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 J4 K1 I2 I3 J2 J3 K3 J1 I1 H2 F7 G2 F3 F2 D3 E3 D4 E4 D5 E5 D6 E6 D7 E7 D8 D9 H10 G11 I10 E1 C2 C4 E2 F1 D2 D1 C1 C3 J11 B4 H4 G4 H5 G6 F11 A5 B5 A4 B3 K9 I11 I5 J5;Red
10;3;C9 C9 J3 I10 H10 E4 C4 C3 B4 B3 D3 C5 F4 G2 F3 F2 E3 E1 E2 F1 D2 D1 C2 C1 A2 B2 G3 H2 H3 I2 J2 J1 K1 G5 F5 F6 E6 E7 C8 B11 A11 B10 A10 B9 A9 B8 A8 B7 A7 B6 A6 B5 A5 A4 H5 H4 I4 K2 C9 C10 D9 D10 E9 E10 F9 F10 G9 G10 H9 H8 G8 I7 D8 E8 D7 J8 E11 J7 F11 K6 H6 I6 H7;Red
10;3;I2 I2 H4 G8 H8 H7 E7 D9 F8 E10 F9 F10 G9 G10 I9 H9 I8 H11 J10 J11 I11 G6 F5 G3 E4 E3 F3 G1 G2 H1 H2 I1 J1 J2 I2 H3 I3 G4 G5 H5 I4 I5 A5 D4 C5 C4 B3 B5 A6 B6 A7 B7 A8 B8 A9 A10 B10 B11 A11 C1 A2 C8 C3 D3 B2 B1 A1 C10 C9 D8 D7 D6 E6 E5 F4 D5 C6 C7 E8 E9 H10 G11 I10;Red
10;4;B10 B10 F6 F5 H4 H3 G4 G3 F4 F3 D4 D3 E3 E4 D5 E5 D6 E6 D7 D8 E7 E8 G7 G8 F8 E10 F9 F10 E9 D10 D9 C10 B9 B10 G9 G10 I9 H9 I8 H8 I7 H7 I6 H6 I5 H5 I4 I3 G5 G6 F7 E1 E2 F1 F2 G1 G2 H1 H2 I1 D2 D1 B2 C2 B3 C3 B4 C4 B5 C5 B6 C6 B7 C7 B8 C8 C9 A10 H10 G11 H11 I10 C1;Red
10;4;D1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 B9 C8 E9 F8 F9 G8 G9 I8 H8 I7 H7 I6 H6 I5 J2 H5 H3 G4 G3 F4 F3 E4 E3 D2 C3 D3 D4 C5 B5 I11 I9 H9 G11 H10 H11 I10 E1 C1 C2 E2 F1 F2 G1 G2 H1 H2 I1 I2 J1 A7 A5 J10 J8 G10 F11 F10 E11 E10 D11 D10 C11 B10 C9 D8 D9 E7 E6 G5;Red
10;5;C9 C9 J3 I10 H10 E4 C4 C3 B4 B3 D3 C5 F4 G2 F3 F2 E3 E1 E2 F1 D2 D1 C2 C1 A2 B2 G3 H2 H3 I2 J2 J1 K1 G5 F5 F6 E6 E7 C8 B11 A11 B10 A10 B9 A9 B8 A8 B7 A7 B6 A6 B5 A5 A4 H5 H4 I4 K2 C9 C10 D9 D10 E9 E10 F9 F10 G9 G10 H9 H8 G8 I7 D8 E8 D7 J8 E11 J7 F11 K6 H6 G6 G7;Red
10;5;E4 E4 H4 G8 H8 H7 E7 D9 F8 E10 F9 F10 G9 G10 I9 H9 I8 I10 H10 G11 H11 G6 F5 G3 I2 G4 G5 H5 H3 F4 E5 E4 C5 D3 B4 C2 A3 B1 D4 E3 C4 C3 B3 B2 A2 A1 H6 I5 K4 J6 G7 I6 F1 E2 F6 F7 E8 D7 E6 J5 K5 K6 J7 A7 C6 C7 D6 B7 J4 A6 B5 K11 I7 A8 J3 K10 F11 E1 H1 F2 F3 G2 H2;Red
10;5;K1 K1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 B6 C5 C6 D5 D6 F5 A6 D4 D3 C3 D1 B2 C4 B4 H6 I6 H7 I7 H8 I8 H9 K9 J11 D2 E1 C2 C1 B1 I9 J8 J10 K10 K11 D7 E6 E7 E8 C9 D8 C8 C7 G8 E11 D10 C11 D11 F10 E10 G9 E9 D9 C10;Red
10;6;C11 C11 G7 H4 E5 E6 F5 F6 H5 G5 I4 I3 K2 J3 C7 B10 D8 D9 E8 E9 F8 F9 H8 H9 G9 G8 H7 F11 F10 E11 E10 D11 D10 C11 G10 G11 H10 H11 J10 I10 J9 I9 J8 I8 J7 I7 J6 I6 J5 I5 J4 I11 J11 G3 E4 E3 F3 G1 F2 F1 G2 H1 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 D7 E7 D1 C9 C8 A10 F7 G6 H6;Red
10;6;D9 D9 G5 G6 F6 F7 E7 D9 E8 E9 F8 F9 H8 G8 H7 G7 I5 H5 J3 J2 I3 I2 H3 H2 F3 G3 F4 G4 F5 G1 E2 G9 H9 G11 I10 H10 I9 E5 E6 D6 G10 F11 F10 E11 E10 D11 D10 C11 B10 C10 C8 D7 D8 C9 B9 C7 A8 B6 H6 J10 J9 B7 H4 I6 I7 J5 B11 B8 A9 A7 J7 K5 J6 K4 J4 A6 I8 K3 G2 H1 F2 F1 E1;Red
10;6;E11 E11 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 J4 K1 I2 I3 J2 J3 K3 J1 I1 H2 F7 G2 F3 F2 D3 E3 D4 E4 D5 E5 D6 E6 D7 E7 D8 D9 H10 G11 I10 E1 C2 C4 E2 F1 D2 D1 C1 C3 J11 B4 H4 G4 H5 G6 F11 A5 B5 A4 B3 K9 I11 I5 J5;Red
10;6;K1 K1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 B6 C5 C6 D5 D6 F5 A6 D4 D3 C3 D1 B2 C4 B4 H6 I6 H7 I7 H8 I8 H9 K9 J11 D2 E1 C2 C1 B1 I9 J8 J10 K10 K11 D7 E6 E7 E8 C9 D8 C8 C7 G8 E11 D10 C11 D11 F10 E10 G9 E9 D9 C10;Red
10;7;K8 K8 D8 E4 D4 D5 G5 H3 I3 H4 I4 H5 I5 H6 I6 H8 H7 G8 G7 F8 F7 E8 E7 D9 C9 B11 C10 C11 D10 D11 E10 E11 F10 F11 G10 G11 I10 H10 A11 B10 A10 B9 A9 B8 A8 B7 A7 B5 B6 C5 C6 D6 C7 D7 C8 I9 K7 J9 K9 K8 J8 I8 J7 I7 J6 A6 F6 E6 J1 J10 K10 K11 J11 I11 E9 G9 F9 A5 G6 F4 F5 E5 I2;Red
11;2;G8 G8 E7 F5 G5 F6 G6 F8 D9 D10 E9 E10 F9 F10 G9 G10 I9 H9 I8 H8 I7 H6 J5 J4 I5 I6 J6 I4 H5 H3 G4 G3 F4 F3 E4 E3 C4 D4 C5 D5 C6 D6 C7 D7 C8 D8 C9 D2 B3 C1 A2 C3 B4 B5 D3 E2 C2 B6 H10 H11 G11 I10 K9 J11 B10 B11 A11 A6 E1 J9 K8 J10 K10 K11 C10 C11 E8 F7 E6 E5 B2 A5 B1;Red
11;3;F6 F6 G6 G5 I4 H5 I5 H7 I7 I6 K5 J5 K4 J4 K3 J1 J6 K1 J3 H2 I2 I1 G3 G2 E3 F3 E4 F4 E5 F5 D7 D8 E7 E8 F7 G8 G7 F8 B9 C8 B8 C7 B7 B10 C9 C10 D9 D10 E9 E10 F9 F10 G9 G10 I9 H11 J10 H8 H9 H10 I10 I8 J7 J8 C6 A10 I11 K7 J9 A9 K9 K8 F1 K6 G4 H3 H4 A11 H1 F2 E2 D4 D5;Red
11;4;D1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 B9 C8 E9 F8 F9 G8 G9 I8 H8 I7 H7 I6 H6 I5 J2 H5 H3 G4 G3 F4 F3 E4 E3 D2 C3 D3 D4 C5 B5 I11 I9 H9 G11 H10 H11 I10 E1 C1 C2 E2 F1 F2 G1 G2 H1 H2 I1 I2 J1 A7 A5 J10 J8 G10 F11 F10 E11 E10 D11 D10 C11 B10 C9 D8 D9 E7 E6 G5;Red
11;4;F1 F1 F6 F7 E7 D9 A10 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E3 E2 C3 D3 C4 D1 B2 D4 C5 D5 C6 D6 C7 C8 B8 B10 A11 B9 A9 B11 C10 C11 D10 D11 E10 E11 F10 F11 G10 G11 H10 H11 J10 I10 J9 I9 J8 I8 J7 I7 J6 I6 J5 I4 I3 I2 D2 E1 C2 H7 I5 H5 H4 G5 F5 G6 H6 G7 I11 H8 J1 K2 G1 H9 C1;Red
11;4;G8 G8 E7 F5 G5 F6 G6 H3 K2 G4 I4 K1 I2 I3 J2 J3 K3 J4 K4 J5 K5 J6 K6 J7 K7 J8 K8 J10 J9 I10 I9 H10 H9 G10 F9 E11 D10 E9 E10 F8 G9 F10 D11 E8 D8 D9 B10 C9 B9 C8 B8 C7 B7 C5 C6 D5 D6 E5 E6 H8 E4 F3 E3 F1 F2 G1 D2 F4 F7 G7 H6 I6 I5 H5 H4 A6 D7 B5 G2 H1 H2 I1 J1;Red
